domain,head,names,share_of_domain
medicine.all,burden,14,0.0001
medicine.all,pack,14,0.0001
medicine.all,trihydrochloride,14,0.0001
medicine.all,thecoma,14,0.0001
medicine.all,adipate,14,0.0001
medicine.all,dimaleate,14,0.0001
medicine.all,engineering,14,0.0001
medicine.all,diacetate,14,0.0001
medicine.all,tannate,14,0.0001
medicine.all,science,14,0.0001
medicine.all,dimesylate,14,0.0001
medicine.all,dependence,14,0.0001
medicine.all,none,14,0.0001
medicine.all,guidelines,14,0.0001
medicine.all,vertebrae,14,0.0001
medicine.all,operator,14,0.0001
medicine.all,biomarker,14,0.0001
medicine.all,biocarta,14,0.0001
medicine.all,vial,14,0.0001
medicine.all,season,13,0.0001
medicine.all,speech,13,0.0001
medicine.all,fatigue,13,0.0001
medicine.all,letter,13,0.0001
medicine.all,true,13,0.0001
medicine.all,chores,13,0.0001
medicine.all,good,13,0.0001
medicine.all,donor,13,0.0001
medicine.all,carefully,13,0.0001
medicine.all,interfered,13,0.0001
medicine.all,had,13,0.0001
medicine.all,improvement,13,0.0001
medicine.all,epsilon,13,0.0001
medicine.all,shape,13,0.0001
medicine.all,agenesis,13,0.0001
medicine.all,activator,13,0.0001
medicine.all,ointment,13,0.0001
medicine.all,cytarabine,13,0.0001
medicine.all,offered,13,0.0001
medicine.all,much,13,0.0001
medicine.all,headaches,13,0.0001
medicine.all,equivalent,13,0.0001
medicine.all,ligase,13,0.0001
medicine.all,supernatant,13,0.0001
medicine.all,task,13,0.0001
medicine.all,arginine,13,0.0001
medicine.all,responsibilities,13,0.0001
medicine.all,six,13,0.0001
medicine.all,purification,13,0.0001
medicine.all,storage,13,0.0001
medicine.all,duplication,13,0.0001
medicine.all,serum,13,0.0001
medicine.all,rash,13,0.0001
medicine.all,property,13,0.0001
medicine.all,drugs,13,0.0001
medicine.all,foods,13,0.0001
medicine.all,slide,13,0.0001
medicine.all,mastocytosis,13,0.0001
medicine.all,assistance,13,0.0001
medicine.all,candidiasis,13,0.0001
medicine.all,hysterectomy,13,0.0001
medicine.all,hallucination,13,0.0001
medicine.all,meningitis,13,0.0001
medicine.all,electrocardiogram,13,0.0001
medicine.all,trials,13,0.0001
medicine.all,expected,13,0.0001
medicine.all,request,13,0.0001
medicine.all,palate,13,0.0001
medicine.all,transformation,13,0.0001
medicine.all,autotemcel,13,0.0001
medicine.all,breathing,13,0.0001
medicine.all,stem,13,0.0001
medicine.all,smoking,13,0.0001
medicine.all,modification,13,0.0001
medicine.all,neuron,13,0.0001
medicine.all,cystadenofibroma,13,0.0001
medicine.all,oxalate,13,0.0001
medicine.all,microcephaly,13,0.0001
medicine.all,electrophoresis,13,0.0001
medicine.all,thalassemia,13,0.0001
medicine.all,endpoint,13,0.0001
medicine.all,pediatrician,13,0.0001
medicine.all,received,13,0.0001
medicine.all,depth,13,0.0001
medicine.all,worst,13,0.0001
medicine.all,bovine,13,0.0001
medicine.all,modeling,13,0.0001
medicine.all,breed,13,0.0001
medicine.all,impact,13,0.0001
medicine.all,rara,13,0.0001
medicine.all,pharmacology,13,0.0001
medicine.all,toxicology,13,0.0001
medicine.all,oncologist,13,0.0001
medicine.all,characteristic,13,0.0001
medicine.all,kiosk,13,0.0001
medicine.all,autoantigens,13,0.0001
medicine.all,internet,13,0.0001
medicine.all,estimands,13,0.0001
medicine.all,tooth,13,0.0001
medicine.all,snp,13,0.0001
medicine.all,rhythm,12,0.0001
medicine.all,pump,12,0.0001
medicine.all,ring,12,0.0001
medicine.all,fold,12,0.0001
medicine.all,tension,12,0.0001
medicine.all,house,12,0.0001
medicine.all,purpose,12,0.0001
medicine.all,communication,12,0.0001
medicine.all,maintenance,12,0.0001
medicine.all,affected,12,0.0001
medicine.all,peaceful,12,0.0001
medicine.all,staging,12,0.0001
medicine.all,circumference,12,0.0001
medicine.all,arrest,12,0.0001
medicine.all,intrusions,12,0.0001
medicine.all,hospitalization,12,0.0001
medicine.all,curve,12,0.0001
medicine.all,deacetylase,12,0.0001
medicine.all,sox,12,0.0001
medicine.all,rotation,12,0.0001
medicine.all,urinate,12,0.0001
medicine.all,joints,12,0.0001
medicine.all,kda,12,0.0001
medicine.all,order,12,0.0001
medicine.all,hemoglobin,12,0.0001
medicine.all,hydroxylase,12,0.0001
medicine.all,head,12,0.0001
medicine.all,cdx,12,0.0001
medicine.all,syringe,12,0.0001
medicine.all,mrna,12,0.0001
medicine.all,fasciitis,12,0.0001
medicine.all,fevers,12,0.0001
medicine.all,deposition,12,0.0001
medicine.all,stillbirth,12,0.0001
medicine.all,transcript,12,0.0001
medicine.all,approval,12,0.0001
medicine.all,parameter,12,0.0001
medicine.all,transfusion,12,0.0001
medicine.all,observation,12,0.0001
medicine.all,analogue,12,0.0001
medicine.all,aggregate,12,0.0001
medicine.all,maturation,12,0.0001
medicine.all,weekly,12,0.0001
medicine.all,perfusion,12,0.0001
medicine.all,bacteria,12,0.0001
medicine.all,obesity,12,0.0001
medicine.all,being,12,0.0001
medicine.all,iiib,12,0.0001
medicine.all,bnt,12,0.0001
medicine.all,movement,12,0.0001
medicine.all,interpretation,12,0.0001
medicine.all,ether,12,0.0001
medicine.all,details,12,0.0001
medicine.all,therapeutics,12,0.0001
medicine.all,motion,12,0.0001
medicine.all,systole,12,0.0001
medicine.all,npplp,12,0.0001
medicine.all,session,12,0.0001
medicine.all,papillomatosis,12,0.0001
medicine.all,stress,12,0.0001
medicine.all,osteoma,12,0.0001
medicine.all,paraplegia,12,0.0001
medicine.all,lesions,12,0.0001
medicine.all,dislike,12,0.0001
medicine.all,plaque,12,0.0001
medicine.all,law,12,0.0001
medicine.all,nppgd,12,0.0001
medicine.all,meals,12,0.0001
medicine.all,equivalents,12,0.0001
medicine.all,hemangioblastoma,12,0.0001
medicine.all,ganglioneuroma,12,0.0001
medicine.all,detected,12,0.0001
medicine.all,nose,12,0.0001
medicine.all,states,12,0.0001
medicine.all,bat,12,0.0001
medicine.all,karyotype,12,0.0001
medicine.all,ridge,12,0.0001
medicine.all,provenance,12,0.0001
medicine.all,lens,12,0.0001
medicine.all,calf,12,0.0001
medicine.all,midfoot,12,0.0001
medicine.all,division,12,0.0001
medicine.all,ppm,12,0.0001
medicine.all,anastomosis,12,0.0001
medicine.all,salt,12,0.0001
medicine.all,buy,12,0.0001
medicine.all,grocery,12,0.0001
medicine.all,drugstore,12,0.0001
medicine.all,vending,12,0.0001
medicine.all,hemisuccinate,12,0.0001
medicine.all,trachea,12,0.0001
medicine.all,convolution,12,0.0001
medicine.all,officinalis,12,0.0001
medicine.all,chippewa,12,0.0001
medicine.mesh,immunology,22264,0.0253
medicine.mesh,metabolism,21406,0.0243
medicine.mesh,history,21121,0.0240
medicine.mesh,economics,20042,0.0228
medicine.mesh,human,18263,0.0207
medicine.mesh,genetics,16996,0.0193
medicine.mesh,chemistry,16436,0.0187
medicine.mesh,blood,15445,0.0175
medicine.mesh,therapy,15438,0.0175
medicine.mesh,urine,15106,0.0172
medicine.mesh,fluid,15103,0.0172
medicine.mesh,standards,14490,0.0165
medicine.mesh,physiology,13584,0.0154
medicine.mesh,mouse,12949,0.0147
medicine.mesh,purification,12458,0.0142
medicine.mesh,toxicity,11381,0.0129
medicine.mesh,poisoning,11377,0.0129
medicine.mesh,virology,10813,0.0123
medicine.mesh,distribution,10788,0.0123
medicine.mesh,ultrastructure,10768,0.0122
medicine.mesh,analysis,10753,0.0122
medicine.mesh,use,10530,0.0120
medicine.mesh,dosage,10410,0.0118
medicine.mesh,enzymology,10372,0.0118
medicine.mesh,pharmacology,9979,0.0113
medicine.mesh,acid,9785,0.0111
medicine.mesh,pharmacokinetics,9703,0.0110
medicine.mesh,microbiology,9664,0.0110
medicine.mesh,parasitology,9650,0.0110
medicine.mesh,synthesis,9518,0.0108
medicine.mesh,inhibitors,9251,0.0105
medicine.mesh,isomer,8058,0.0092
medicine.mesh,psychology,8040,0.0091
medicine.mesh,embryology,7993,0.0091
medicine.mesh,agonists,7740,0.0088
medicine.mesh,veterinary,7075,0.0080
medicine.mesh,pathology,6820,0.0077
medicine.mesh,nursing,6745,0.0077
medicine.mesh,surgery,6739,0.0077
medicine.mesh,mortality,6720,0.0076
medicine.mesh,rat,6470,0.0073
medicine.mesh,imaging,6358,0.0072
medicine.mesh,biosynthesis,6290,0.0071
medicine.mesh,physiopathology,6263,0.0071
medicine.mesh,arabidopsis,6262,0.0071
medicine.mesh,ethnology,5799,0.0066
medicine.mesh,deficiency,5569,0.0063
medicine.mesh,epidemiology,5523,0.0063
medicine.mesh,rehabilitation,5456,0.0062
medicine.mesh,ethics,5414,0.0061
medicine.mesh,control,5348,0.0061
medicine.mesh,data,5295,0.0060
medicine.mesh,development,5242,0.0060
medicine.mesh,diagnosis,5105,0.0058
medicine.mesh,etiology,5097,0.0058
medicine.mesh,complications,4964,0.0056
medicine.mesh,induced,4954,0.0056
medicine.mesh,radiotherapy,4832,0.0055
medicine.mesh,trends,4615,0.0052
medicine.mesh,cytology,4466,0.0051
medicine.mesh,congenital,4100,0.0047
medicine.mesh,cerevisiae,3869,0.0044
medicine.mesh,drosophila,3672,0.0042
medicine.mesh,xenopus,3646,0.0041
medicine.mesh,salt,3367,0.0038
medicine.mesh,jurisprudence,3333,0.0038
medicine.mesh,histology,3280,0.0037
medicine.mesh,methods,3206,0.0036
medicine.mesh,one,3023,0.0034
medicine.mesh,derivatives,2974,0.0034
medicine.mesh,instrumentation,2840,0.0032
medicine.mesh,coli,2579,0.0029
medicine.mesh,zebrafish,2522,0.0029
medicine.mesh,elegans,2437,0.0028
medicine.mesh,pathogenicity,2279,0.0026
medicine.mesh,hydrochloride,2049,0.0023
medicine.mesh,syndrome,1815,0.0021
medicine.mesh,injuries,1756,0.0020
medicine.mesh,administration,1700,0.0019
medicine.mesh,abnormalities,1666,0.0019
medicine.mesh,virus,1606,0.0018
medicine.mesh,education,1606,0.0018
medicine.mesh,supply,1596,0.0018
medicine.mesh,ester,1554,0.0018
medicine.mesh,compound,1547,0.0018
medicine.mesh,transplantation,1500,0.0017
medicine.mesh,protocol,1311,0.0015
medicine.mesh,protein,1307,0.0015
medicine.mesh,peptide,1276,0.0014
medicine.mesh,pombe,1102,0.0013
medicine.mesh,people,1097,0.0012
medicine.mesh,phosphate,945,0.0011
medicine.mesh,antigen,937,0.0011
medicine.mesh,sulfate,901,0.0010
medicine.mesh,dione,878,0.0010
medicine.mesh,chloride,861,0.0010
medicine.mesh,innervation,861,0.0010
medicine.mesh,labeled,824,0.0009
medicine.mesh,acetate,784,0.0009
medicine.mesh,transmission,754,0.0009
medicine.mesh,receptor,707,0.0008
medicine.mesh,oxide,699,0.0008
medicine.mesh,glucopyranoside,679,0.0008
medicine.mesh,proteins,613,0.0007
medicine.mesh,bacteria,604,0.0007
medicine.mesh,factor,587,0.0007
medicine.mesh,ether,552,0.0006
medicine.mesh,combination,518,0.0006
medicine.mesh,monohydrochloride,515,0.0006
medicine.mesh,diol,493,0.0006
medicine.mesh,complex,477,0.0005
medicine.mesh,secondary,458,0.0005
medicine.mesh,bromide,455,0.0005
medicine.mesh,carboxamide,440,0.0005
medicine.mesh,cpd,422,0.0005
medicine.mesh,kinase,403,0.0005
medicine.mesh,dihydrochloride,385,0.0004
medicine.mesh,triphosphate,382,0.0004
medicine.mesh,iodide,380,0.0004
medicine.mesh,dehydrogenase,376,0.0004
medicine.mesh,reductase,371,0.0004
medicine.mesh,vaccine,337,0.0004
medicine.mesh,glucoside,334,0.0004
medicine.mesh,carboxylate,334,0.0004
medicine.mesh,synthase,308,0.0003
medicine.mesh,amide,308,0.0003
medicine.mesh,glucuronide,305,0.0003
medicine.mesh,subtilis,303,0.0003
medicine.mesh,herpesvirus,298,0.0003
medicine.mesh,tuberculosis,281,0.0003
medicine.mesh,sodium,280,0.0003
medicine.mesh,amine,276,0.0003
medicine.mesh,monophosphate,274,0.0003
medicine.mesh,subunit,273,0.0003
medicine.mesh,conjugate,264,0.0003
medicine.mesh,cells,256,0.0003
medicine.mesh,antibody,243,0.0003
medicine.mesh,ene,241,0.0003
medicine.mesh,alpha,239,0.0003
medicine.mesh,methyltransferase,230,0.0003
medicine.mesh,beta,221,0.0003
medicine.mesh,oxidase,221,0.0003
medicine.mesh,aeruginosa,220,0.0002
medicine.mesh,recessive,219,0.0002
medicine.mesh,monohydrate,213,0.0002
medicine.mesh,agents,204,0.0002
medicine.mesh,lactone,201,0.0002
medicine.mesh,synthetase,201,0.0002
medicine.mesh,hydrolase,201,0.0002
medicine.mesh,infections,198,0.0002
medicine.mesh,copolymer,194,0.0002
medicine.mesh,aureus,193,0.0002
medicine.mesh,hydrobromide,191,0.0002
medicine.mesh,regimen,191,0.0002
medicine.mesh,diphosphate,190,0.0002
medicine.mesh,extract,189,0.0002
medicine.mesh,enzyme,188,0.0002
medicine.mesh,maleate,185,0.0002
medicine.mesh,methacrylate,184,0.0002
medicine.mesh,alanine,182,0.0002
medicine.mesh,lysine,181,0.0002
medicine.mesh,plant,181,0.0002
medicine.mesh,mays,180,0.0002
medicine.mesh,ketone,178,0.0002
medicine.mesh,olide,177,0.0002
medicine.mesh,triol,176,0.0002
medicine.mesh,nitrate,174,0.0002
medicine.mesh,falciparum,172,0.0002
medicine.mesh,hydroxylase,170,0.0002
medicine.mesh,ion,168,0.0002
medicine.mesh,sulfonate,167,0.0002
medicine.mesh,alcohol,166,0.0002
medicine.mesh,acids,166,0.0002
medicine.mesh,sativa,164,0.0002
medicine.mesh,dioxide,163,0.0002
medicine.mesh,factors,160,0.0002
medicine.mesh,resin,159,0.0002
medicine.mesh,neoplasms,158,0.0002
medicine.mesh,pneumoniae,158,0.0002
medicine.mesh,toxin,156,0.0002
medicine.mesh,familial,156,0.0002
medicine.mesh,ala,154,0.0002
medicine.mesh,compounds,152,0.0002
medicine.mesh,dihydrate,150,0.0002
medicine.mesh,blue,150,0.0002
medicine.mesh,solution,150,0.0002
medicine.mesh,glycine,149,0.0002
medicine.mesh,linked,149,0.0002
medicine.mesh,galactopyranoside,148,0.0002
medicine.mesh,dominant,148,0.0002
medicine.mesh,diamine,144,0.0002
medicine.mesh,topic,144,0.0002
medicine.mesh,deoxyuridine,143,0.0002
medicine.mesh,phosphatase,143,0.0002
medicine.mesh,phe,143,0.0002
medicine.mesh,system,142,0.0002
medicine.mesh,typhimurium,140,0.0002
medicine.mesh,phenylalanine,139,0.0002
medicine.mesh,proline,135,0.0002
medicine.mesh,soli,135,0.0002
medicine.mesh,massiliensis,134,0.0002
medicine.mesh,anhydride,133,0.0002
medicine.mesh,cyclodextrin,132,0.0001
medicine.mesh,japonica,132,0.0001
medicine.mesh,infection,130,0.0001
medicine.mesh,inhibitor,128,0.0001
medicine.mesh,leu,128,0.0001
medicine.mesh,diene,126,0.0001
medicine.mesh,nidulans,126,0.0001
medicine.mesh,propanol,124,0.0001
medicine.mesh,citrate,124,0.0001
medicine.mesh,oxalate,123,0.0001
medicine.mesh,endonuclease,123,0.0001
medicine.mesh,glycol,122,0.0001
medicine.mesh,red,122,0.0001
medicine.mesh,oil,122,0.0001
medicine.mesh,albicans,121,0.0001
medicine.mesh,alloy,121,0.0001
medicine.mesh,protease,121,0.0001
medicine.mesh,phosphocholine,120,0.0001
medicine.mesh,glucose,120,0.0001
medicine.mesh,tabacum,119,0.0001
medicine.mesh,taurus,119,0.0001
medicine.mesh,nucleus,119,0.0001
medicine.mesh,sulfoxide,118,0.0001
medicine.mesh,disulfide,116,0.0001
medicine.mesh,techniques,115,0.0001
medicine.mesh,hormone,115,0.0001
medicine.mesh,cytomegalovirus,114,0.0001
medicine.mesh,lyase,113,0.0001
medicine.mesh,diacetate,113,0.0001
medicine.mesh,arg,113,0.0001
medicine.mesh,fumarate,113,0.0001
medicine.mesh,brucei,113,0.0001
medicine.mesh,fluoride,112,0.0001
medicine.mesh,perchlorate,111,0.0001
medicine.mesh,lys,111,0.0001
medicine.mesh,thione,111,0.0001
medicine.mesh,nitroanilide,111,0.0001
medicine.mesh,care,111,0.0001
medicine.mesh,antigens,111,0.0001
medicine.mesh,arginine,110,0.0001
medicine.mesh,cement,110,0.0001
medicine.mesh,test,109,0.0001
medicine.mesh,gallus,109,0.0001
medicine.mesh,chicken,108,0.0001
medicine.mesh,dysplasia,108,0.0001
medicine.mesh,marina,107,0.0001
medicine.mesh,eucalypti,107,0.0001
medicine.mesh,glycerol,106,0.0001
medicine.mesh,oxime,105,0.0001
medicine.mesh,hydrate,105,0.0001
medicine.mesh,vulgare,105,0.0001
medicine.mesh,dpyrimidine,104,0.0001
medicine.mesh,aquatica,104,0.0001
medicine.mesh,tyr,103,0.0001
medicine.mesh,vulgaris,101,0.0001
medicine.mesh,triazole,100,0.0001
medicine.mesh,benzoquinone,100,0.0001
medicine.mesh,dioxygenase,100,0.0001
medicine.mesh,esculentum,100,0.0001
medicine.mesh,tang,100,0.0001
medicine.mesh,carbonate,98,0.0001
medicine.mesh,sulfone,98,0.0001
medicine.mesh,antagonists,98,0.0001
medicine.mesh,tyrosine,97,0.0001
medicine.mesh,carbonitrile,97,0.0001
medicine.mesh,mesylate,97,0.0001
medicine.mesh,naphthoquinone,97,0.0001
medicine.mesh,discoideum,97,0.0001
medicine.mesh,sediminis,97,0.0001
medicine.mesh,chain,97,0.0001
medicine.mesh,anhydrous,96,0.0001
medicine.mesh,epoxide,96,0.0001
medicine.mesh,hydroxide,95,0.0001
medicine.mesh,tests,95,0.0001
medicine.mesh,crassa,95,0.0001
medicine.mesh,succinate,94,0.0001
medicine.mesh,indica,94,0.0001
medicine.mesh,systems,93,0.0001
medicine.mesh,polymer,92,0.0001
medicine.mesh,cysteine,92,0.0001
medicine.mesh,isomerase,92,0.0001
medicine.mesh,monooxygenase,92,0.0001
medicine.mesh,sulfide,91,0.0001
medicine.mesh,oxidoreductase,91,0.0001
medicine.mesh,pylori,91,0.0001
medicine.mesh,oryzae,91,0.0001
medicine.mesh,sinensis,91,0.0001
medicine.mesh,tartrate,90,0.0001
medicine.mesh,acetyltransferase,90,0.0001
medicine.mesh,deoxyguanosine,90,0.0001
medicine.mesh,transferase,90,0.0001
medicine.mesh,brasiliensis,90,0.0001
medicine.mesh,effect,90,0.0001
medicine.mesh,lectin,89,0.0001
medicine.mesh,recombinant,88,0.0001
medicine.mesh,lactis,88,0.0001
medicine.mesh,americana,88,0.0001
medicine.mesh,hydrazide,86,0.0001
medicine.mesh,trp,86,0.0001
medicine.mesh,cell,86,0.0001
medicine.mesh,deoxyadenosine,85,0.0001
medicine.mesh,cholerae,85,0.0001
medicine.mesh,alba,85,0.0001
medicine.mesh,decoction,85,0.0001
medicine.mesh,pyrophosphate,84,0.0001
medicine.mesh,dichloride,84,0.0001
medicine.mesh,receptors,84,0.0001
medicine.mesh,sulfotransferase,84,0.0001
medicine.mesh,imidazole,83,0.0001
medicine.mesh,decarboxylase,83,0.0001
medicine.mesh,channel,81,0.0001
medicine.mesh,albumin,80,0.0001
medicine.mesh,isothiocyanate,79,0.0001
medicine.mesh,ligase,79,0.0001
medicine.mesh,terrae,79,0.0001
medicine.mesh,triazine,78,0.0001
medicine.mesh,marinus,78,0.0001
medicine.mesh,hydrazone,77,0.0001
medicine.mesh,esterase,77,0.0001
medicine.mesh,sepharose,77,0.0001
medicine.mesh,dictyostelium,77,0.0001
medicine.mesh,glutamate,76,0.0001
medicine.mesh,leucine,76,0.0001
medicine.mesh,japonicum,76,0.0001
medicine.mesh,indians,76,0.0001
medicine.mesh,synthetic,75,0.0001
medicine.mesh,cruzi,75,0.0001
medicine.mesh,medicine,75,0.0001
medicine.mesh,acyltransferase,74,0.0001
medicine.mesh,pseudomonas,74,0.0001
medicine.mesh,rhamnopyranoside,73,0.0001
medicine.mesh,benzoate,73,0.0001
medicine.mesh,gly,73,0.0001
medicine.mesh,thiosemicarbazone,73,0.0001
medicine.mesh,galactosyltransferase,73,0.0001
medicine.mesh,behavior,73,0.0001
medicine.mesh,aestivum,73,0.0001
medicine.mesh,procedures,73,0.0001
medicine.mesh,sulfonamide,72,0.0001
medicine.mesh,palmitate,72,0.0001
medicine.mesh,gamma,72,0.0001
medicine.mesh,tetrafluoroborate,71,0.0001
medicine.mesh,dibromide,71,0.0001
medicine.mesh,indole,71,0.0001
medicine.mesh,bond,71,0.0001
medicine.mesh,pro,71,0.0001
medicine.mesh,flava,71,0.0001
medicine.mesh,adduct,70,0.0001
medicine.mesh,glucosyltransferase,70,0.0001
medicine.mesh,insect,70,0.0001
medicine.mesh,denitrificans,70,0.0001
medicine.mesh,yellow,70,0.0001
medicine.mesh,bacterial,70,0.0001
medicine.mesh,methylase,70,0.0001
medicine.mesh,aestuarii,69,0.0001
medicine.mesh,fractures,69,0.0001
medicine.mesh,mori,68,0.0001
medicine.mesh,vaccines,68,0.0001
medicine.mesh,sativum,67,0.0001
medicine.mesh,rosea,67,0.0001
medicine.mesh,dystrophy,67,0.0001
medicine.mesh,bpyridine,66,0.0001
medicine.mesh,tumor,66,0.0001
medicine.mesh,gondii,66,0.0001
medicine.mesh,glucopyranose,65,0.0001
medicine.mesh,streptomyces,65,0.0001
medicine.mesh,phenanthroline,65,0.0001
medicine.mesh,valine,65,0.0001
medicine.mesh,nucleopolyhedrovirus,65,0.0001
medicine.mesh,aurantiaca,65,0.0001
medicine.mesh,thailandica,65,0.0001
medicine.mesh,faecalis,65,0.0001
